Date,20E_x,70E_x,80E_x,100E_x,120E_x,140E_x,160E_x,120W_x,40W_x,10W_x,Year_x,Month_x,Value_x,PosibleNino_x,PosibleNina_x,Precipitaciones_x,Temperaturas_x,Humedades_x,20E_y,70E_y,80E_y,100E_y,120E_y,140E_y,160E_y,120W_y,40W_y,10W_y,Year_y,Month_y,Value_y,PosibleNino_y,PosibleNina_y,Precipitaciones_y,Temperaturas_y,Humedades_y,Name,AporCaudal,ENOS
2017-03-29,0.26,0.48,0.51,0.21,0.14,-0.18,-0.42,-0.56,-0.41,-0.04,2017.0,3.0,0.1,0.0,0.0,18.9,25.49,98.0,0.26,0.48,0.51,0.21,0.14,-0.18,-0.42,-0.56,-0.41,-0.04,2017.0,3.0,0.1,0.0,0.0,18.9,25.49,98.0,NARE,89.436,False
2017-03-30,0.41,0.76,0.79,0.31,0.19,-0.31,-0.68,-0.9,-0.66,-0.07,2017.0,3.0,0.1,0.0,0.0,12.1,25.49,98.0,0.41,0.76,0.79,0.31,0.19,-0.31,-0.68,-0.9,-0.66,-0.07,2017.0,3.0,0.1,0.0,0.0,12.1,25.49,98.0,NARE,107.234,False
2017-03-31,0.41,0.76,0.79,0.31,0.19,-0.31,-0.68,-0.9,-0.66,-0.07,2017.0,3.0,0.1,0.0,0.0,29.5,25.49,98.0,0.41,0.76,0.79,0.31,0.19,-0.31,-0.68,-0.9,-0.66,-0.07,2017.0,3.0,0.1,0.0,0.0,29.5,25.49,98.0,NARE,175.382,False
2017-04-01,0.41,0.76,0.79,0.31,0.19,-0.31,-0.68,-0.9,-0.66,-0.07,2017.0,4.0,0.2,0.0,0.0,0.0,25.49,98.0,0.41,0.76,0.79,0.31,0.19,-0.31,-0.68,-0.9,-0.66,-0.07,2017.0,4.0,0.2,0.0,0.0,0.0,25.49,98.0,NARE,148.875,False
2017-04-02,0.41,0.76,0.79,0.31,0.19,-0.31,-0.68,-0.9,-0.66,-0.07,2017.0,4.0,0.2,0.0,0.0,8.0,25.49,96.0,0.41,0.76,0.79,0.31,0.19,-0.31,-0.68,-0.9,-0.66,-0.07,2017.0,4.0,0.2,0.0,0.0,8.0,25.49,96.0,NARE,113.484,False
2017-04-03,0.41,0.76,0.79,0.31,0.19,-0.31,-0.68,-0.9,-0.66,-0.07,2017.0,4.0,0.2,0.0,0.0,4.0,25.49,96.0,0.41,0.76,0.79,0.31,0.19,-0.31,-0.68,-0.9,-0.66,-0.07,2017.0,4.0,0.2,0.0,0.0,4.0,25.49,96.0,NARE,72.754,False
2017-04-04,-0.18,0.35,0.85,0.81,0.74,0.3,-0.18,-0.71,-0.96,-0.65,2017.0,4.0,0.2,0.0,0.0,1.0,25.49,96.0,-0.18,0.35,0.85,0.81,0.74,0.3,-0.18,-0.71,-0.96,-0.65,2017.0,4.0,0.2,0.0,0.0,1.0,25.49,96.0,NARE,53.463,False
2017-04-05,-0.18,0.35,0.85,0.81,0.74,0.3,-0.18,-0.71,-0.96,-0.65,2017.0,4.0,0.2,0.0,0.0,0.0,25.49,96.0,-0.18,0.35,0.85,0.81,0.74,0.3,-0.18,-0.71,-0.96,-0.65,2017.0,4.0,0.2,0.0,0.0,0.0,25.49,96.0,NARE,41.977,False
2017-04-06,-0.18,0.35,0.85,0.81,0.74,0.3,-0.18,-0.71,-0.96,-0.65,2017.0,4.0,0.2,0.0,0.0,30.5,25.49,98.0,-0.18,0.35,0.85,0.81,0.74,0.3,-0.18,-0.71,-0.96,-0.65,2017.0,4.0,0.2,0.0,0.0,30.5,25.49,98.0,NARE,37.089,False
2017-04-07,-0.18,0.35,0.85,0.81,0.74,0.3,-0.18,-0.71,-0.96,-0.65,2017.0,4.0,0.2,0.0,0.0,47.95,25.49,96.0,-0.18,0.35,0.85,0.81,0.74,0.3,-0.18,-0.71,-0.96,-0.65,2017.0,4.0,0.2,0.0,0.0,47.95,25.49,96.0,NARE,44.295,False
2017-04-08,-0.18,0.35,0.85,0.81,0.74,0.3,-0.18,-0.71,-0.96,-0.65,2017.0,4.0,0.2,0.0,0.0,5.4,25.49,98.0,-0.18,0.35,0.85,0.81,0.74,0.3,-0.18,-0.71,-0.96,-0.65,2017.0,4.0,0.2,0.0,0.0,5.4,25.49,98.0,NARE,43.256,False
2017-04-09,-0.59,-0.07,0.63,0.94,0.98,0.69,0.26,-0.33,-0.89,-0.9,2017.0,4.0,0.2,0.0,0.0,13.25,25.49,98.0,-0.59,-0.07,0.63,0.94,0.98,0.69,0.26,-0.33,-0.89,-0.9,2017.0,4.0,0.2,0.0,0.0,13.25,25.49,98.0,NARE,50.176,False
2017-04-10,-0.59,-0.07,0.63,0.94,0.98,0.69,0.26,-0.33,-0.89,-0.9,2017.0,4.0,0.2,0.0,0.0,38.2,25.49,98.0,-0.59,-0.07,0.63,0.94,0.98,0.69,0.26,-0.33,-0.89,-0.9,2017.0,4.0,0.2,0.0,0.0,38.2,25.49,98.0,NARE,42.966,False
2017-04-11,-0.59,-0.07,0.63,0.94,0.98,0.69,0.26,-0.33,-0.89,-0.9,2017.0,4.0,0.2,0.0,0.0,51.1,25.49,96.0,-0.59,-0.07,0.63,0.94,0.98,0.69,0.26,-0.33,-0.89,-0.9,2017.0,4.0,0.2,0.0,0.0,51.1,25.49,96.0,NARE,45.619,False
2017-04-12,-0.59,-0.07,0.63,0.94,0.98,0.69,0.26,-0.33,-0.89,-0.9,2017.0,4.0,0.2,0.0,0.0,0.55,25.49,96.0,-0.59,-0.07,0.63,0.94,0.98,0.69,0.26,-0.33,-0.89,-0.9,2017.0,4.0,0.2,0.0,0.0,0.55,25.49,96.0,NARE,60.271,False
2017-04-13,-0.59,-0.07,0.63,0.94,0.98,0.69,0.26,-0.33,-0.89,-0.9,2017.0,4.0,0.2,0.0,0.0,0.0,25.49,98.0,-0.59,-0.07,0.63,0.94,0.98,0.69,0.26,-0.33,-0.89,-0.9,2017.0,4.0,0.2,0.0,0.0,0.0,25.49,98.0,NARE,47.083,False
2017-04-14,-0.69,-0.33,0.34,0.8,0.68,0.67,0.45,-0.02,-0.6,-0.81,2017.0,4.0,0.2,0.0,0.0,32.4,25.49,98.0,-0.69,-0.33,0.34,0.8,0.68,0.67,0.45,-0.02,-0.6,-0.81,2017.0,4.0,0.2,0.0,0.0,32.4,25.49,98.0,NARE,61.19,False
2017-04-15,-0.69,-0.33,0.34,0.8,0.68,0.67,0.45,-0.02,-0.6,-0.81,2017.0,4.0,0.2,0.0,0.0,6.0,25.49,98.0,-0.69,-0.33,0.34,0.8,0.68,0.67,0.45,-0.02,-0.6,-0.81,2017.0,4.0,0.2,0.0,0.0,6.0,25.49,98.0,NARE,35.398,False
2017-04-16,-0.69,-0.33,0.34,0.8,0.68,0.67,0.45,-0.02,-0.6,-0.81,2017.0,4.0,0.2,0.0,0.0,18.45,25.49,98.0,-0.69,-0.33,0.34,0.8,0.68,0.67,0.45,-0.02,-0.6,-0.81,2017.0,4.0,0.2,0.0,0.0,18.45,25.49,98.0,NARE,35.701,False
2017-04-17,-0.69,-0.33,0.34,0.8,0.68,0.67,0.45,-0.02,-0.6,-0.81,2017.0,4.0,0.2,0.0,0.0,1.4,25.49,98.0,-0.69,-0.33,0.34,0.8,0.68,0.67,0.45,-0.02,-0.6,-0.81,2017.0,4.0,0.2,0.0,0.0,1.4,25.49,98.0,NARE,57.074,False
2017-04-18,-0.69,-0.33,0.34,0.8,0.68,0.67,0.45,-0.02,-0.6,-0.81,2017.0,4.0,0.2,0.0,0.0,30.8,25.49,98.0,-0.69,-0.33,0.34,0.8,0.68,0.67,0.45,-0.02,-0.6,-0.81,2017.0,4.0,0.2,0.0,0.0,30.8,25.49,98.0,NARE,43.81,False
2017-04-19,-0.11,0.38,0.78,0.71,0.74,0.24,-0.25,-0.74,-0.92,-0.57,2017.0,4.0,0.2,0.0,0.0,0.0,25.49,98.0,-0.11,0.38,0.78,0.71,0.74,0.24,-0.25,-0.74,-0.92,-0.57,2017.0,4.0,0.2,0.0,0.0,0.0,25.49,98.0,NARE,41.755,False
2017-04-20,-0.11,0.38,0.78,0.71,0.74,0.24,-0.25,-0.74,-0.92,-0.57,2017.0,4.0,0.2,0.0,0.0,2.55,25.49,96.0,-0.11,0.38,0.78,0.71,0.74,0.24,-0.25,-0.74,-0.92,-0.57,2017.0,4.0,0.2,0.0,0.0,2.55,25.49,96.0,NARE,48.821,False
2017-04-21,-0.11,0.38,0.78,0.71,0.74,0.24,-0.25,-0.74,-0.92,-0.57,2017.0,4.0,0.2,0.0,0.0,0.0,25.49,98.0,-0.11,0.38,0.78,0.71,0.74,0.24,-0.25,-0.74,-0.92,-0.57,2017.0,4.0,0.2,0.0,0.0,0.0,25.49,98.0,NARE,30.804,False
2017-04-22,-0.11,0.38,0.78,0.71,0.74,0.24,-0.25,-0.74,-0.92,-0.57,2017.0,4.0,0.2,0.0,0.0,0.0,25.49,98.0,-0.11,0.38,0.78,0.71,0.74,0.24,-0.25,-0.74,-0.92,-0.57,2017.0,4.0,0.2,0.0,0.0,0.0,25.49,98.0,NARE,32.955,False
2017-04-23,-0.11,0.38,0.78,0.71,0.74,0.24,-0.25,-0.74,-0.92,-0.57,2017.0,4.0,0.2,0.0,0.0,27.3,25.49,98.0,-0.11,0.38,0.78,0.71,0.74,0.24,-0.25,-0.74,-0.92,-0.57,2017.0,4.0,0.2,0.0,0.0,27.3,25.49,98.0,NARE,34.987,False
2017-04-24,-0.92,-0.21,0.8,1.33,1.38,1.06,0.49,-0.35,-1.21,-1.32,2017.0,4.0,0.2,0.0,0.0,0.0,25.49,96.0,-0.92,-0.21,0.8,1.33,1.38,1.06,0.49,-0.35,-1.21,-1.32,2017.0,4.0,0.2,0.0,0.0,0.0,25.49,96.0,NARE,25.946,False
2017-04-25,-0.92,-0.21,0.8,1.33,1.38,1.06,0.49,-0.35,-1.21,-1.32,2017.0,4.0,0.2,0.0,0.0,31.4,25.49,98.0,-0.92,-0.21,0.8,1.33,1.38,1.06,0.49,-0.35,-1.21,-1.32,2017.0,4.0,0.2,0.0,0.0,31.4,25.49,98.0,NARE,52.705,False
2017-04-26,-0.92,-0.21,0.8,1.33,1.38,1.06,0.49,-0.35,-1.21,-1.32,2017.0,4.0,0.2,0.0,0.0,0.5,25.49,98.0,-0.92,-0.21,0.8,1.33,1.38,1.06,0.49,-0.35,-1.21,-1.32,2017.0,4.0,0.2,0.0,0.0,0.5,25.49,98.0,NARE,69.948,False
2017-04-27,-0.92,-0.21,0.8,1.33,1.38,1.06,0.49,-0.35,-1.21,-1.32,2017.0,4.0,0.2,0.0,0.0,1.5,25.49,98.0,-0.92,-0.21,0.8,1.33,1.38,1.06,0.49,-0.35,-1.21,-1.32,2017.0,4.0,0.2,0.0,0.0,1.5,25.49,98.0,NARE,44.87,False
2017-04-28,-0.92,-0.21,0.8,1.33,1.38,1.06,0.49,-0.35,-1.21,-1.32,2017.0,4.0,0.2,0.0,0.0,0.0,25.49,98.0,-0.92,-0.21,0.8,1.33,1.38,1.06,0.49,-0.35,-1.21,-1.32,2017.0,4.0,0.2,0.0,0.0,0.0,25.49,98.0,NARE,34.259,False
2017-04-29,-1.81,-1.45,-0.22,1.21,1.54,1.84,1.66,0.88,-0.58,-1.59,2017.0,4.0,0.2,0.0,0.0,30.8,25.49,98.0,-1.81,-1.45,-0.22,1.21,1.54,1.84,1.66,0.88,-0.58,-1.59,2017.0,4.0,0.2,0.0,0.0,30.8,25.49,98.0,NARE,31.563,False
2017-04-30,-1.81,-1.45,-0.22,1.21,1.54,1.84,1.66,0.88,-0.58,-1.59,2017.0,4.0,0.2,0.0,0.0,13.6,25.49,98.0,-1.81,-1.45,-0.22,1.21,1.54,1.84,1.66,0.88,-0.58,-1.59,2017.0,4.0,0.2,0.0,0.0,13.6,25.49,98.0,NARE,34.954,False
2017-05-01,-1.81,-1.45,-0.22,1.21,1.54,1.84,1.66,0.88,-0.58,-1.59,2017.0,5.0,0.3,0.0,0.0,43.9,25.49,98.0,-1.81,-1.45,-0.22,1.21,1.54,1.84,1.66,0.88,-0.58,-1.59,2017.0,5.0,0.3,0.0,0.0,43.9,25.49,98.0,NARE,66.908,False
2017-05-02,-1.81,-1.45,-0.22,1.21,1.54,1.84,1.66,0.88,-0.58,-1.59,2017.0,5.0,0.3,0.0,0.0,16.9,25.49,98.0,-1.81,-1.45,-0.22,1.21,1.54,1.84,1.66,0.88,-0.58,-1.59,2017.0,5.0,0.3,0.0,0.0,16.9,25.49,98.0,NARE,64.983,False
2017-05-03,-1.81,-1.45,-0.22,1.21,1.54,1.84,1.66,0.88,-0.58,-1.59,2017.0,5.0,0.3,0.0,0.0,0.5,25.49,98.0,-1.81,-1.45,-0.22,1.21,1.54,1.84,1.66,0.88,-0.58,-1.59,2017.0,5.0,0.3,0.0,0.0,0.5,25.49,98.0,NARE,55.409,False
2017-05-04,-1.77,-1.72,-0.74,0.75,1.03,1.66,1.8,1.34,0.0,-1.24,2017.0,5.0,0.3,0.0,0.0,34.2,25.49,91.0,-1.77,-1.72,-0.74,0.75,1.03,1.66,1.8,1.34,0.0,-1.24,2017.0,5.0,0.3,0.0,0.0,34.2,25.49,91.0,NARE,62.906,False
2017-05-05,-1.77,-1.72,-0.74,0.75,1.03,1.66,1.8,1.34,0.0,-1.24,2017.0,5.0,0.3,0.0,0.0,62.15,25.49,98.0,-1.77,-1.72,-0.74,0.75,1.03,1.66,1.8,1.34,0.0,-1.24,2017.0,5.0,0.3,0.0,0.0,62.15,25.49,98.0,NARE,91.584,False
2017-05-06,-1.77,-1.72,-0.74,0.75,1.03,1.66,1.8,1.34,0.0,-1.24,2017.0,5.0,0.3,0.0,0.0,9.6,25.49,98.0,-1.77,-1.72,-0.74,0.75,1.03,1.66,1.8,1.34,0.0,-1.24,2017.0,5.0,0.3,0.0,0.0,9.6,25.49,98.0,NARE,127.441,False
2017-05-07,-1.77,-1.72,-0.74,0.75,1.03,1.66,1.8,1.34,0.0,-1.24,2017.0,5.0,0.3,0.0,0.0,61.95,25.49,98.0,-1.77,-1.72,-0.74,0.75,1.03,1.66,1.8,1.34,0.0,-1.24,2017.0,5.0,0.3,0.0,0.0,61.95,25.49,98.0,NARE,131.505,False
2017-05-08,-1.77,-1.72,-0.74,0.75,1.03,1.66,1.8,1.34,0.0,-1.24,2017.0,5.0,0.3,0.0,0.0,16.7,25.49,98.0,-1.77,-1.72,-0.74,0.75,1.03,1.66,1.8,1.34,0.0,-1.24,2017.0,5.0,0.3,0.0,0.0,16.7,25.49,98.0,NARE,153.215,False
2017-05-09,-0.15,-0.84,-1.29,-0.89,-0.72,-0.07,0.57,1.14,1.21,0.57,2017.0,5.0,0.3,0.0,0.0,14.05,25.49,98.0,-0.15,-0.84,-1.29,-0.89,-0.72,-0.07,0.57,1.14,1.21,0.57,2017.0,5.0,0.3,0.0,0.0,14.05,25.49,98.0,NARE,130.845,False
2017-05-10,-0.15,-0.84,-1.29,-0.89,-0.72,-0.07,0.57,1.14,1.21,0.57,2017.0,5.0,0.3,0.0,0.0,18.1,25.49,98.0,-0.15,-0.84,-1.29,-0.89,-0.72,-0.07,0.57,1.14,1.21,0.57,2017.0,5.0,0.3,0.0,0.0,18.1,25.49,98.0,NARE,158.986,False
2017-05-11,-0.15,-0.84,-1.29,-0.89,-0.72,-0.07,0.57,1.14,1.21,0.57,2017.0,5.0,0.3,0.0,0.0,51.3,25.49,98.0,-0.15,-0.84,-1.29,-0.89,-0.72,-0.07,0.57,1.14,1.21,0.57,2017.0,5.0,0.3,0.0,0.0,51.3,25.49,98.0,NARE,125.661,False
2017-05-12,-0.15,-0.84,-1.29,-0.89,-0.72,-0.07,0.57,1.14,1.21,0.57,2017.0,5.0,0.3,0.0,0.0,19.8,25.49,98.0,-0.15,-0.84,-1.29,-0.89,-0.72,-0.07,0.57,1.14,1.21,0.57,2017.0,5.0,0.3,0.0,0.0,19.8,25.49,98.0,NARE,136.732,False
2017-05-13,-0.15,-0.84,-1.29,-0.89,-0.72,-0.07,0.57,1.14,1.21,0.57,2017.0,5.0,0.3,0.0,0.0,1.75,25.49,96.0,-0.15,-0.84,-1.29,-0.89,-0.72,-0.07,0.57,1.14,1.21,0.57,2017.0,5.0,0.3,0.0,0.0,1.75,25.49,96.0,NARE,96.38,False
2017-05-14,1.36,1.02,0.0,-1.04,-1.09,-1.35,-1.21,-0.6,0.52,1.25,2017.0,5.0,0.3,0.0,0.0,8.5,25.49,98.0,1.36,1.02,0.0,-1.04,-1.09,-1.35,-1.21,-0.6,0.52,1.25,2017.0,5.0,0.3,0.0,0.0,8.5,25.49,98.0,NARE,76.09,False
2017-05-15,1.36,1.02,0.0,-1.04,-1.09,-1.35,-1.21,-0.6,0.52,1.25,2017.0,5.0,0.3,0.0,0.0,18.75,25.49,98.0,1.36,1.02,0.0,-1.04,-1.09,-1.35,-1.21,-0.6,0.52,1.25,2017.0,5.0,0.3,0.0,0.0,18.75,25.49,98.0,NARE,107.116,False
2017-05-16,1.36,1.02,0.0,-1.04,-1.09,-1.35,-1.21,-0.6,0.52,1.25,2017.0,5.0,0.3,0.0,0.0,14.0,25.49,98.0,1.36,1.02,0.0,-1.04,-1.09,-1.35,-1.21,-0.6,0.52,1.25,2017.0,5.0,0.3,0.0,0.0,14.0,25.49,98.0,NARE,121.261,False
2017-05-17,1.36,1.02,0.0,-1.04,-1.09,-1.35,-1.21,-0.6,0.52,1.25,2017.0,5.0,0.3,0.0,0.0,33.2,25.49,96.0,1.36,1.02,0.0,-1.04,-1.09,-1.35,-1.21,-0.6,0.52,1.25,2017.0,5.0,0.3,0.0,0.0,33.2,25.49,96.0,NARE,91.636,False
2017-05-18,1.36,1.02,0.0,-1.04,-1.09,-1.35,-1.21,-0.6,0.52,1.25,2017.0,5.0,0.3,0.0,0.0,26.7,25.49,96.0,1.36,1.02,0.0,-1.04,-1.09,-1.35,-1.21,-0.6,0.52,1.25,2017.0,5.0,0.3,0.0,0.0,26.7,25.49,96.0,NARE,124.056,False
2017-05-19,0.44,0.69,0.64,0.17,0.02,-0.37,-0.63,-0.74,-0.45,0.06,2017.0,5.0,0.3,0.0,0.0,30.4,25.49,95.0,0.44,0.69,0.64,0.17,0.02,-0.37,-0.63,-0.74,-0.45,0.06,2017.0,5.0,0.3,0.0,0.0,30.4,25.49,95.0,NARE,96.937,False
2017-05-20,0.44,0.69,0.64,0.17,0.02,-0.37,-0.63,-0.74,-0.45,0.06,2017.0,5.0,0.3,0.0,0.0,13.0,25.49,98.0,0.44,0.69,0.64,0.17,0.02,-0.37,-0.63,-0.74,-0.45,0.06,2017.0,5.0,0.3,0.0,0.0,13.0,25.49,98.0,NARE,149.928,False
2017-05-21,0.44,0.69,0.64,0.17,0.02,-0.37,-0.63,-0.74,-0.45,0.06,2017.0,5.0,0.3,0.0,0.0,25.75,25.49,98.0,0.44,0.69,0.64,0.17,0.02,-0.37,-0.63,-0.74,-0.45,0.06,2017.0,5.0,0.3,0.0,0.0,25.75,25.49,98.0,NARE,106.985,False
2017-05-22,0.44,0.69,0.64,0.17,0.02,-0.37,-0.63,-0.74,-0.45,0.06,2017.0,5.0,0.3,0.0,0.0,13.65,25.49,98.0,0.44,0.69,0.64,0.17,0.02,-0.37,-0.63,-0.74,-0.45,0.06,2017.0,5.0,0.3,0.0,0.0,13.65,25.49,98.0,NARE,75.747,False
2017-05-23,0.44,0.69,0.64,0.17,0.02,-0.37,-0.63,-0.74,-0.45,0.06,2017.0,5.0,0.3,0.0,0.0,0.0,25.49,98.0,0.44,0.69,0.64,0.17,0.02,-0.37,-0.63,-0.74,-0.45,0.06,2017.0,5.0,0.3,0.0,0.0,0.0,25.49,98.0,NARE,54.876,False
2017-05-24,0.8,0.05,-0.97,-1.39,-1.31,-0.96,-0.37,0.47,1.26,1.26,2017.0,5.0,0.3,0.0,0.0,0.0,25.49,98.0,0.8,0.05,-0.97,-1.39,-1.31,-0.96,-0.37,0.47,1.26,1.26,2017.0,5.0,0.3,0.0,0.0,0.0,25.49,98.0,NARE,48.019,False
2017-05-25,0.8,0.05,-0.97,-1.39,-1.31,-0.96,-0.37,0.47,1.26,1.26,2017.0,5.0,0.3,0.0,0.0,0.0,25.49,98.0,0.8,0.05,-0.97,-1.39,-1.31,-0.96,-0.37,0.47,1.26,1.26,2017.0,5.0,0.3,0.0,0.0,0.0,25.49,98.0,NARE,45.183,False
2017-05-26,0.8,0.05,-0.97,-1.39,-1.31,-0.96,-0.37,0.47,1.26,1.26,2017.0,5.0,0.3,0.0,0.0,23.15,25.49,94.0,0.8,0.05,-0.97,-1.39,-1.31,-0.96,-0.37,0.47,1.26,1.26,2017.0,5.0,0.3,0.0,0.0,23.15,25.49,94.0,NARE,39.971,False
2017-05-27,0.8,0.05,-0.97,-1.39,-1.31,-0.96,-0.37,0.47,1.26,1.26,2017.0,5.0,0.3,0.0,0.0,1.0,25.49,98.0,0.8,0.05,-0.97,-1.39,-1.31,-0.96,-0.37,0.47,1.26,1.26,2017.0,5.0,0.3,0.0,0.0,1.0,25.49,98.0,NARE,43.064,False
2017-05-28,0.8,0.05,-0.97,-1.39,-1.31,-0.96,-0.37,0.47,1.26,1.26,2017.0,5.0,0.3,0.0,0.0,12.25,25.49,98.0,0.8,0.05,-0.97,-1.39,-1.31,-0.96,-0.37,0.47,1.26,1.26,2017.0,5.0,0.3,0.0,0.0,12.25,25.49,98.0,NARE,35.952,False
2017-05-29,1.06,1.51,1.26,0.2,0.02,-0.86,-1.42,-1.58,-0.88,0.26,2017.0,5.0,0.3,0.0,0.0,7.0,25.49,98.0,1.06,1.51,1.26,0.2,0.02,-0.86,-1.42,-1.58,-0.88,0.26,2017.0,5.0,0.3,0.0,0.0,7.0,25.49,98.0,NARE,43.99,False
2017-05-30,1.06,1.51,1.26,0.2,0.02,-0.86,-1.42,-1.58,-0.88,0.26,2017.0,5.0,0.3,0.0,0.0,25.4,25.49,92.0,1.06,1.51,1.26,0.2,0.02,-0.86,-1.42,-1.58,-0.88,0.26,2017.0,5.0,0.3,0.0,0.0,25.4,25.49,92.0,NARE,119.986,False
2017-05-31,1.06,1.51,1.26,0.2,0.02,-0.86,-1.42,-1.58,-0.88,0.26,2017.0,5.0,0.3,0.0,0.0,41.2,25.49,98.0,1.06,1.51,1.26,0.2,0.02,-0.86,-1.42,-1.58,-0.88,0.26,2017.0,5.0,0.3,0.0,0.0,41.2,25.49,98.0,NARE,74.237,False
2017-06-01,1.06,1.51,1.26,0.2,0.02,-0.86,-1.42,-1.58,-0.88,0.26,2017.0,6.0,0.3,0.0,0.0,17.4,25.49,98.0,1.06,1.51,1.26,0.2,0.02,-0.86,-1.42,-1.58,-0.88,0.26,2017.0,6.0,0.3,0.0,0.0,17.4,25.49,98.0,NARE,70.531,False
2017-06-02,1.06,1.51,1.26,0.2,0.02,-0.86,-1.42,-1.58,-0.88,0.26,2017.0,6.0,0.3,0.0,0.0,0.0,25.49,96.0,1.06,1.51,1.26,0.2,0.02,-0.86,-1.42,-1.58,-0.88,0.26,2017.0,6.0,0.3,0.0,0.0,0.0,25.49,96.0,NARE,76.087,False
2017-06-03,-0.58,-0.35,0.14,0.55,0.5,0.53,0.41,0.1,-0.36,-0.6,2017.0,6.0,0.3,0.0,0.0,0.0,25.49,96.0,-0.58,-0.35,0.14,0.55,0.5,0.53,0.41,0.1,-0.36,-0.6,2017.0,6.0,0.3,0.0,0.0,0.0,25.49,96.0,NARE,33.836,False
2017-06-04,-0.58,-0.35,0.14,0.55,0.5,0.53,0.41,0.1,-0.36,-0.6,2017.0,6.0,0.3,0.0,0.0,7.75,25.49,98.0,-0.58,-0.35,0.14,0.55,0.5,0.53,0.41,0.1,-0.36,-0.6,2017.0,6.0,0.3,0.0,0.0,7.75,25.49,98.0,NARE,33.159,False
2017-06-05,-0.58,-0.35,0.14,0.55,0.5,0.53,0.41,0.1,-0.36,-0.6,2017.0,6.0,0.3,0.0,0.0,0.0,25.49,96.0,-0.58,-0.35,0.14,0.55,0.5,0.53,0.41,0.1,-0.36,-0.6,2017.0,6.0,0.3,0.0,0.0,0.0,25.49,96.0,NARE,33.629,False
2017-06-06,-0.58,-0.35,0.14,0.55,0.5,0.53,0.41,0.1,-0.36,-0.6,2017.0,6.0,0.3,0.0,0.0,13.1,25.49,94.0,-0.58,-0.35,0.14,0.55,0.5,0.53,0.41,0.1,-0.36,-0.6,2017.0,6.0,0.3,0.0,0.0,13.1,25.49,94.0,NARE,28.594,False
2017-06-07,-0.58,-0.35,0.14,0.55,0.5,0.53,0.41,0.1,-0.36,-0.6,2017.0,6.0,0.3,0.0,0.0,31.6,25.49,94.0,-0.58,-0.35,0.14,0.55,0.5,0.53,0.41,0.1,-0.36,-0.6,2017.0,6.0,0.3,0.0,0.0,31.6,25.49,94.0,NARE,57.358,False
2017-06-08,-0.5,-0.52,-0.27,0.18,0.3,0.45,0.48,0.36,0.0,-0.34,2017.0,6.0,0.3,0.0,0.0,9.8,25.49,98.0,-0.5,-0.52,-0.27,0.18,0.3,0.45,0.48,0.36,0.0,-0.34,2017.0,6.0,0.3,0.0,0.0,9.8,25.49,98.0,NARE,67.197,False
2017-06-09,-0.5,-0.52,-0.27,0.18,0.3,0.45,0.48,0.36,0.0,-0.34,2017.0,6.0,0.3,0.0,0.0,1.55,25.49,96.0,-0.5,-0.52,-0.27,0.18,0.3,0.45,0.48,0.36,0.0,-0.34,2017.0,6.0,0.3,0.0,0.0,1.55,25.49,96.0,NARE,71.733,False
2017-06-10,-0.5,-0.52,-0.27,0.18,0.3,0.45,0.48,0.36,0.0,-0.34,2017.0,6.0,0.3,0.0,0.0,5.5,25.49,94.0,-0.5,-0.52,-0.27,0.18,0.3,0.45,0.48,0.36,0.0,-0.34,2017.0,6.0,0.3,0.0,0.0,5.5,25.49,94.0,NARE,46.652,False
2017-06-11,-0.5,-0.52,-0.27,0.18,0.3,0.45,0.48,0.36,0.0,-0.34,2017.0,6.0,0.3,0.0,0.0,2.9,25.49,98.0,-0.5,-0.52,-0.27,0.18,0.3,0.45,0.48,0.36,0.0,-0.34,2017.0,6.0,0.3,0.0,0.0,2.9,25.49,98.0,NARE,77.53,False
2017-06-12,-0.5,-0.52,-0.27,0.18,0.3,0.45,0.48,0.36,0.0,-0.34,2017.0,6.0,0.3,0.0,0.0,22.9,25.49,98.0,-0.5,-0.52,-0.27,0.18,0.3,0.45,0.48,0.36,0.0,-0.34,2017.0,6.0,0.3,0.0,0.0,22.9,25.49,98.0,NARE,97.391,False
2017-06-13,0.33,-0.2,-0.81,-0.9,-0.7,-0.42,-0.03,0.48,0.86,0.71,2017.0,6.0,0.3,0.0,0.0,7.3,25.49,98.0,0.33,-0.2,-0.81,-0.9,-0.7,-0.42,-0.03,0.48,0.86,0.71,2017.0,6.0,0.3,0.0,0.0,7.3,25.49,98.0,NARE,61.036,False
2017-06-14,0.33,-0.2,-0.81,-0.9,-0.7,-0.42,-0.03,0.48,0.86,0.71,2017.0,6.0,0.3,0.0,0.0,5.4,25.49,96.0,0.33,-0.2,-0.81,-0.9,-0.7,-0.42,-0.03,0.48,0.86,0.71,2017.0,6.0,0.3,0.0,0.0,5.4,25.49,96.0,NARE,51.224,False
2017-06-15,0.33,-0.2,-0.81,-0.9,-0.7,-0.42,-0.03,0.48,0.86,0.71,2017.0,6.0,0.3,0.0,0.0,28.8,25.49,98.0,0.33,-0.2,-0.81,-0.9,-0.7,-0.42,-0.03,0.48,0.86,0.71,2017.0,6.0,0.3,0.0,0.0,28.8,25.49,98.0,NARE,96.718,False
